project_id,source_row,source_slug,project_name,raw_developer,developer_family,mapping_basis,mapping_confidence,legal_contracting_seller,legal_seller_status,operator_or_brand_signal,district_raw,property_type_raw,location_type_evidence,official_group_source,official_project_source,source_path,source_layer,source_project_path,source_verified_at,inventory_status,registration_enabled,commercial_status,next_action,notes
PHK-P-ea7e9fe055e1,69,alinda-villas,Алинда Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=alinda-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-12045d9c3152,70,alisa-pul-villa,Алиса Пул Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=alisa-pul-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ae393322e67a,71,alisha-siavyu,Алиша Сиавью,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Пхукет,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=alisha-siavyu,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-96cb9315ad78,72,allamanda-1,Алламанда 1,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=allamanda-1,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-b6999ab9ff44,73,allamanda-2-i-3,Алламанда 2 и 3,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=allamanda-2-i-3,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-752f853a9be6,74,alltai-viladzh,Аллтай Виладж,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Май Кхао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=alltai-viladzh,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-07ce6804a70a,75,amanpuri,Аманпури,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=amanpuri,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0257449eb153,76,amber-butik-villa,Амбер Бутик Вилла,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Ката · Карон,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=amber-butik-villa,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-cf1258fdfb75,77,amber-chamber,Амбер Чамбер,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=amber-chamber,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-277aed5aa2fb,78,amin-pul-villas,Амин Пул Виллас,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=amin-pul-villas,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-776ff8542ead,79,ananda-leik-vyu,Ананда Лейк Вью,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ananda-leik-vyu,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-5a326bc894fa,80,anantara-laiyan,Анантара Лайян,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anantara-laiyan,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-8fadba2a58f7,81,anasiri-paklok,Анасири Паклок,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Мыс Яму,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anasiri-paklok,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-bdcee0456347,82,angsana-bichfront,Ангсана Бичфронт,Laguna / Banyan,unknown,unmapped_raw_developer_candidate,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=angsana-bichfront,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-b4376d69a310,83,angsana-villas-rezort,Ангсана Виллас Резорт,Laguna / Banyan,unknown,unmapped_raw_developer_candidate,unknown,unknown,not_verified,unknown,Банг Тао,villa,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=angsana-villas-rezort,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-3d38a0442cd8,84,angsana-golf-rezidens-topaz,Ангсана Гольф Резиденс Топаз,Laguna / Banyan,unknown,unmapped_raw_developer_candidate,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=angsana-golf-rezidens-topaz,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-bbb3980cefeb,85,angsana-oushenvyu,Ангсана Оушенвью,Laguna / Banyan,unknown,unmapped_raw_developer_candidate,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/zhk.html?p=angsana-oushenvyu,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0d822c090dd0,86,andamaiya,Андамайя,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Сурин,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=andamaiya,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-fd925038f613,87,andaman-rivera,Андаман Ривьера,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=andaman-rivera,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-871dcbea0878,88,andara,Андара,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=andara,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-0103c0ac45e4,89,andara-rezidens,Андара Резиденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Камала,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=andara-rezidens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-1ebaedf9cb6c,90,annara-rezidens,Аннара Резиденс,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=annara-rezidens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ab7972863c3a,91,ansaya,Ансая,по запросу,unknown,unresolved,unknown,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=ansaya,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-dd3393727b1e,92,anchan-1-i-2,Анчан 1 и 2,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-1-i-2,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ec64b218cdcc,93,anchan-3,Анчан 3,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-3,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-b66e10067c47,94,anchan-burgundi,Анчан Бургунди,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-burgundi,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-03603cab3b50,95,anchan-grand-rezidens,Анчан Гранд Резиденс,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-grand-rezidens,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-260850418d00,96,anchan-indigo,Анчан Индиго,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-indigo,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-2a490fb0bf49,97,anchan-lagun,Анчан Лагун,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-lagun,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-df211e0ff4f0,98,anchan-mauntein-briz,Анчан Маунтейн Бриз,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Лаян,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-mauntein-briz,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-970b60cfaa16,99,anchan-sanskeip,Анчан Санскейп,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Най Янг,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-sanskeip,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-ed6b4764bd23,100,anchan-tropikana,Анчан Тропикана,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-tropikana,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
PHK-P-131981d6fa8e,101,anchan-flora,Анчан Флора,Anchan,Anchan Villas / Pearl Island Property,generator_alias_candidate,low,unknown,not_verified,unknown,Банг Тао,condo,catalog_generator_candidate,https://anchanvillas.com/,,ru/wegc-catalog-data.js,market,/ru/podbor.html?project=anchan-flora,,not_verified,false,not_verified,resolve_project_and_family_before_commercial_verification,Preserved source index; generator may infer group/district/type from project wording. Not current inventory.
